,132,135,154,155,160,179
Z05222010,6.0,6.5,6.0,4.0,5.0,5.0
Z05222156,6.0,6.0,6.0,4.5,3.0,5.0
Z05223289,6.0,6.0,6.0,5.0,3.0,5.5
Z05223290,6.0,5.75,6.0,5.0,2.0,5.0
Z05223291,6.0,6.0,6.5,5.0,3.0,5.0
Z05223292,6.5,6.0,7.0,4.0,1.0,4.5
Z05223293,6.0,6.0,6.5,4.0,3.0,4.5
Z05223294,6.0,6.5,7.0,4.5,4.0,5.0
Z05223295,5.5,6.0,6.0,5.0,3.0,4.5
Z05223296,6.0,6.0,7.0,5.0,3.0,5.0
Z05223297,6.0,6.5,6.0,4.5,3.0,5.0
Z05223304,6.0,6.0,6.5,5.0,3.0,4.0
Z05223550,6.0,5.5,6.0,5.0,3.0,5.0
Z05223551,6.0,6.0,6.0,4.0,2.0,5.0
Z05223552,6.0,6.0,7.0,4.5,2.0,4.0
Z05223553,6.0,6.0,6.0,5.0,4.0,5.5
Z05223554,7.0,5.5,6.0,5.0,3.5,6.0
Z05223555,6.0,6.0,6.5,5.0,3.0,5.0
Z05223556,5.0,6.0,6.0,5.0,3.0,5.5
Z05223557,5.5,6.0,6.5,5.0,3.0,5.0
Z05223558,5.5,6.0,6.0,5.0,4.0,5.0
Z05223559,6.5,6.0,6.0,5.0,3.0,5.0
Z05223560,6.0,6.5,6.5,5.0,3.5,5.0
Z05230238,6.0,5.5,6.0,5.0,3.5,4.5
Z05231275,5.0,5.5,6.0,5.0,3.5,4.5
Z05231635,5.0,5.5,5.5,5.0,3.5,5.0
Z05232232,5.5,6.0,6.0,4.5,3.0,5.0
Z05232233,5.5,5.5,6.0,4.0,3.0,5.0
Z05232234,5.5,6.0,6.0,5.0,3.0,5.0
Z05232822,6.0,5.0,6.0,5.0,3.0,5.5
Z05232823,5.5,5.0,6.0,4.0,3.5,4.0
Z05232826,6.0,5.0,6.0,5.0,3.5,4.5
Z05232827,5.5,5.0,6.0,5.0,2.5,5.0
Z05232828,6.0,6.0,6.5,5.0,3.0,5.0
Z06220767,6.0,6.0,6.0,4.5,3.0,5.0
Z06220768,6.0,5.5,6.0,5.0,3.0,5.5
Z06220770,6.0,6.0,6.0,5.0,5.0,5.0
Z06220771,6.0,6.0,5.5,4.5,3.0,5.0
Z06220772,6.0,5.5,6.0,5.0,3.5,5.5
Z06220773,6.0,6.0,6.0,5.0,2.0,6.0
Z06220774,5.5,5.5,6.0,4.0,0.0,5.0
Z06220775,6.0,6.0,6.0,4.0,3.0,5.5
Z06220776,6.0,6.0,6.0,5.0,2.0,5.5
Z06220777,6.0,6.0,6.0,4.0,3.0,5.5
Z06220778,6.0,6.0,6.0,4.0,3.0,5.5
Z06220779,6.0,6.0,6.0,4.0,3.0,5.0
Z06220780,6.0,5.5,6.0,5.0,3.5,7.0
Z06220782,6.0,6.0,6.0,5.0,3.0,5.5
Z06220784,6.0,6.0,6.0,5.0,3.0,5.0
Z06220785,5.0,6.0,6.5,4.0,2.0,5.0
Z06220786,6.0,6.0,6.0,5.0,1.5,5.0
Z06220812,6.0,6.0,6.0,5.0,3.0,5.0
Z06220814,6.0,6.0,5.5,4.0,3.0,5.0
Z06220816,6.0,5.5,6.0,5.0,3.0,5.0
Z06221633,6.0,6.0,6.5,4.5,3.0,4.0
Z06221634,6.0,6.0,6.5,5.0,4.0,5.0
Z06221636,6.0,5.75,5.0,4.0,3.0,5.0
Z06221637,5.5,6.0,6.5,4.5,3.0,5.0
Z06221638,5.5,5.25,6.0,5.0,3.0,5.0
Z06222589,6.0,6.5,7.0,4.0,3.0,4.5
Z06222591,5.0,6.0,6.0,4.0,3.0,5.0
Z06222592,6.0,6.0,6.0,5.0,3.0,5.0
Z06222593,5.5,6.0,6.0,5.0,2.5,5.0
Z06222594,6.0,6.0,6.0,4.5,3.0,5.5
Z06222595,7.0,6.0,6.0,4.5,3.0,5.5
Z06222596,7.0,5.5,6.0,4.0,3.0,5.5
Z06222597,6.0,6.0,6.0,4.0,3.0,4.0
Z06222598,5.0,5.5,6.5,4.0,2.0,5.0
Z06222599,6.0,5.5,6.0,6.0,2.0,5.0
Z06222600,6.0,6.0,6.5,5.0,3.0,5.0
Z06222601,6.0,6.0,6.0,5.0,3.0,5.0
Z06222602,6.0,5.5,6.0,4.0,2.5,5.0
Z06222603,6.0,5.5,6.0,4.5,3.0,5.0
Z06231814,6.0,5.0,6.0,4.5,3.0,5.25
Z07221495,6.0,5.5,5.5,5.0,3.0,5.0
Z07221550,5.5,5.5,6.5,5.0,1.0,5.0
Z07221551,5.5,5.5,6.5,5.0,2.5,5.0
Z07221552,5.5,5.5,6.5,5.0,2.0,5.0
Z07221553,6.0,5.5,6.5,5.0,1.0,5.0
Z07221554,5.5,5.5,6.0,5.0,2.0,5.0
Z07221555,5.0,5.5,6.0,4.5,3.0,5.0
Z07221560,6.0,6.0,6.0,4.0,3.0,5.5
Z07221561,6.0,6.0,6.0,4.0,3.0,5.0
Z07221562,6.0,5.5,6.0,5.0,2.5,5.0
Z07221563,6.0,6.0,6.0,5.0,2.0,5.0
Z07221565,5.5,6.0,6.5,5.0,2.0,5.0
Z07221569,5.0,6.0,6.5,4.0,2.0,3.0
Z07221571,6.0,5.5,7.0,4.0,3.0,5.0
Z07221572,5.0,6.0,6.5,5.0,2.0,3.5
Z07221573,5.5,6.0,6.5,4.0,2.0,5.0
Z07221574,6.5,6.0,6.0,5.0,3.0,6.0
Z07221575,5.5,6.0,6.5,4.0,1.0,4.5
Z07221576,6.0,6.0,6.0,4.5,3.0,5.0
Z07221577,5.5,6.0,6.5,4.0,2.0,3.0
Z07230377,6.5,6.0,6.0,5.0,3.0,5.0
Z07231630,6.0,6.0,5.5,5.0,3.5,5.0
Z07231683,5.5,6.0,5.5,5.0,3.0,4.5
Z07231687,5.5,5.5,6.0,5.0,3.0,4.0
Z08220040,6.0,5.0,6.0,5.0,2.0,5.0
Z08220041,6.0,6.0,6.0,5.0,2.0,5.0
Z08220043,5.0,5.5,6.0,5.0,2.5,5.0
Z08220045,6.0,6.0,6.0,4.5,3.0,5.5
Z08220046,5.0,5.5,6.0,4.0,2.0,5.0
Z08220048,5.5,5.5,6.5,5.0,2.0,5.0
Z08220049,6.0,5.5,6.0,4.5,2.5,5.0
Z08220050,6.0,5.5,5.5,5.0,2.0,4.0
Z08220051,6.0,5.5,6.0,5.0,3.0,5.0
Z08220057,5.5,6.0,6.0,4.5,3.0,5.0
Z08220058,6.0,6.0,6.0,5.0,3.0,4.0
Z08220060,6.0,5.5,6.0,4.5,5.0,5.0
Z08220061,6.0,6.5,7.0,5.0,3.0,4.5
Z08220062,6.0,6.0,7.0,5.0,2.0,4.0
Z08220063,6.0,6.0,6.5,6.0,3.0,5.0
Z08220066,6.0,6.0,7.0,5.0,5.0,5.0
Z08220068,6.0,6.5,6.5,6.0,2.0,4.0
Z08221170,6.0,6.0,5.5,5.0,2.0,5.0
Z08231091,6.5,6.0,6.0,5.0,4.0,5.0
Z08231769,5.5,5.5,6.0,5.0,2.0,5.0
Z08231868,6.0,6.0,6.0,4.0,2.0,5.0
Z08231961,5.5,5.5,6.0,4.5,0.0,4.5
Z09220030,5.5,4.5,5.5,4.5,1.0,5.0
Z09220034,6.0,5.0,6.5,5.0,3.0,3.0
Z09220035,6.0,5.5,6.0,5.0,4.0,5.0
Z09220036,6.0,5.0,6.0,5.0,2.0,5.0
Z09220309,5.5,5.0,5.5,5.0,2.0,5.0
Z09220447,5.5,4.0,6.0,5.0,1.0,3.0
Z09221156,5.5,5.0,6.5,4.0,2.0,4.5
Z09230092,6.0,6.0,6.0,5.0,2.0,5.5
Z09230093,6.0,6.0,6.0,5.0,2.0,5.5
Z09230157,5.5,5.5,6.0,5.0,2.0,4.0
Z09231697,6.0,6.0,5.5,5.0,2.0,5.0
Z09231710,6.0,6.0,6.0,4.0,1.0,5.0
Z09231712,5.5,5.5,6.0,6.0,2.0,4.5
Z09231713,6.0,6.0,6.0,5.0,1.0,5.0
Z09231714,5.5,5.5,6.0,5.0,3.0,3.0
Z10221033,5.5,5.5,5.5,5.0,1.0,5.5
Z10221108,6.0,6.0,7.0,5.0,3.0,5.0
Z10221111,5.5,6.0,6.5,4.5,5.0,4.5
Z10221116,5.5,6.0,6.5,6.0,3.5,4.5
Z10221120,5.5,5.5,6.5,5.0,2.0,5.0
Z10221121,6.0,6.0,6.5,4.5,3.0,5.0
Z10221123,6.0,5.5,6.5,4.5,2.5,5.0
Z10221228,6.0,5.5,6.5,5.0,3.0,5.0
Z10221230,5.0,6.0,6.5,5.0,3.0,5.0
Z10222491,6.0,5.5,6.5,5.0,2.5,5.0
Z10222503,5.5,6.0,6.0,5.0,3.5,4.5
Z10230380,6.0,6.0,6.5,5.0,2.0,5.0
Z10231160,5.0,5.5,6.0,4.0,2.0,4.5
Z10231161,5.5,5.5,5.5,5.0,1.0,4.0
Z11221396,6.0,6.0,6.5,4.0,1.0,4.0
Z11221398,6.0,5.5,6.5,5.0,2.5,5.0
Z11221399,6.0,6.0,6.0,5.0,3.0,5.5
Z11221406,6.0,6.5,6.0,4.0,2.0,5.0
Z11221407,6.0,6.0,6.0,6.0,3.0,5.0
Z11221409,6.5,6.0,6.0,5.0,3.0,5.0
Z11221411,6.0,5.5,6.0,5.0,3.5,5.5
Z11221413,5.5,5.5,6.5,5.0,2.0,5.0
Z11222098,6.0,5.5,6.0,5.0,3.0,6.0
Z11222661,5.5,5.0,6.0,6.0,4.0,3.0
Z11230128,5.5,5.5,6.0,4.5,4.0,4.5
Z11230351,5.5,5.5,6.0,5.0,3.0,4.0
Z11232011,6.5,6.0,6.0,5.0,4.5,5.0
Z11232012,5.5,5.5,5.5,4.5,2.0,4.0
Z11232706,6.0,6.0,6.0,5.0,3.0,5.5
Z11232707,6.0,6.0,6.0,5.0,3.0,5.0
Z11232708,6.0,6.0,6.0,6.0,3.0,5.5
Z11232782,6.0,6.0,6.0,5.0,3.0,5.0
Z11232783,6.0,6.0,6.0,4.0,3.0,5.5
Z11232784,6.0,6.0,6.5,5.0,3.0,4.5
Z11232789,6.0,6.0,6.5,5.0,3.0,4.5
Z11232793,6.0,5.5,6.5,4.5,3.0,5.0
Z11232795,6.0,5.5,6.5,5.0,2.5,4.0
Z12222038,6.0,6.0,6.0,5.0,3.0,5.0
Z12222039,6.0,6.0,6.0,5.0,2.0,6.5
Z12222045,5.5,5.5,6.0,4.5,2.0,5.0
Z12222046,5.5,5.5,5.5,5.0,2.0,5.0
Z12222047,6.0,6.0,6.0,5.0,3.0,5.5
Z12222048,6.0,6.0,6.0,5.0,2.0,5.5
Z12230376,6.0,6.0,6.5,5.0,3.0,5.0
Z12230412,6.0,5.5,6.5,5.0,4.0,4.0
Z12230413,6.0,6.0,6.0,4.0,3.0,3.0
Z12230414,6.0,5.5,5.5,6.0,3.0,4.5
Z12231474,5.5,5.5,6.0,5.0,3.5,5.0
Z12231612,5.5,5.5,6.0,5.0,3.0,5.0
Z12231787,5.0,5.0,5.5,5.0,2.5,4.0
Z12231788,5.5,5.0,5.0,4.0,3.0,4.0
Z12232285,6.0,6.0,6.0,5.0,3.0,5.0
Z12232287,6.0,6.0,6.0,5.0,3.0,5.0
Z12232288,6.0,6.0,6.0,5.0,3.0,5.0
Z12232289,6.0,6.0,6.0,5.0,3.0,5.0
