,132,135,154,155,160,179
Z05223291,3.0,1.5,1.0,3.5,2.0,4.0
Z05223292,3.0,1.5,1.0,4.0,2.0,1.5
Z05223293,4.0,1.5,2.0,4.0,2.0,3.5
Z05223294,3.0,1.5,1.0,3.0,4.0,4.0
Z05223295,3.0,2.5,2.0,4.0,3.0,3.0
Z05223296,3.0,2.0,2.5,4.0,3.0,3.0
Z05223297,3.5,2.0,3.0,3.0,3.0,4.0
Z05223304,3.0,1.5,1.0,0.0,2.0,3.0
Z05223550,3.0,0.5,1.5,3.0,1.0,3.0
Z05223551,2.5,1.0,2.5,0.0,0.5,4.0
Z05223552,3.5,2.0,3.5,3.5,2.0,4.0
Z05223553,2.5,1.0,2.5,4.0,1.0,4.0
Z05223554,4.0,2.5,2.5,2.0,2.5,3.0
Z05223555,4.0,2.0,3.0,3.0,2.0,3.0
Z05223556,4.0,1.0,2.5,3.0,3.0,4.0
Z05223557,3.5,2.0,3.0,3.0,3.0,3.0
Z05223558,3.0,2.0,3.0,2.0,3.0,4.0
Z05223559,2.5,1.5,3.0,5.0,2.5,6.0
Z05223560,3.0,2.5,2.0,5.0,3.0,4.0
Z05230238,4.0,2.5,2.5,3.0,3.0,4.0
Z05231275,4.0,2.5,2.5,3.0,3.0,4.0
Z05231635,3.0,2.0,2.5,3.5,3.5,3.0
Z05232232,1.5,1.0,2.0,1.0,0.5,2.5
Z05232233,2.0,0.5,1.5,2.0,1.0,2.5
Z05232234,1.5,1.0,2.5,1.0,0.5,3.0
Z05232822,2.5,3.0,3.5,2.5,2.0,3.0
Z05232823,3.0,1.0,2.0,3.5,3.0,3.0
Z05232826,3.0,2.0,2.5,3.0,3.0,4.0
Z05232827,3.5,1.5,4.0,3.0,3.0,4.0
Z05232828,3.0,2.0,3.0,3.0,1.5,4.0
Z06220767,3.0,2.0,4.0,3.0,3.0,3.0
Z06220768,2.5,3.0,4.0,2.5,2.0,3.0
Z06220770,2.0,1.5,2.5,3.0,0.0,4.0
Z06220771,3.0,2.0,1.0,2.5,3.0,2.5
Z06220772,2.5,2.5,3.0,2.5,2.5,3.0
Z06220773,2.5,1.0,2.5,2.5,2.5,4.0
Z06220774,3.0,1.0,1.5,2.5,2.0,3.0
Z06220775,2.5,1.0,2.5,1.0,3.0,4.0
Z06220776,2.5,1.0,2.5,1.0,3.0,4.0
Z06220777,2.5,1.0,2.5,1.0,2.0,4.0
Z06220778,2.5,1.0,2.5,1.0,3.0,4.0
Z06220779,3.0,2.0,1.5,2.0,3.0,4.0
Z06220780,2.5,3.0,2.5,2.5,2.0,3.0
Z06220782,4.0,1.0,2.5,2.5,3.0,4.0
Z06220784,3.0,1.5,2.0,5.0,4.0,3.0
Z06220785,3.5,3.0,2.5,4.0,3.0,4.0
Z06220786,3.5,2.0,2.0,4.0,2.0,3.0
Z06220812,2.5,2.0,2.5,2.5,2.5,4.0
Z06220814,3.0,2.0,1.0,1.0,3.0,3.0
Z06220816,3.5,2.0,2.5,1.0,3.0,3.0
Z06221633,4.0,3.0,2.5,3.5,2.5,3.5
Z06221634,2.5,2.0,1.5,3.5,2.0,3.5
Z06221636,3.0,2.0,3.0,4.0,1.0,2.5
Z06221637,2.5,2.0,2.5,2.0,3.0,4.0
Z06221638,3.5,3.5,2.5,2.5,3.0,4.0
Z06222589,3.0,1.5,1.0,2.0,3.0,2.5
Z06222591,3.0,2.0,2.0,4.0,3.0,4.0
Z06222592,2.5,1.0,2.5,2.5,2.5,4.0
Z06222593,3.5,3.5,4.0,2.5,3.0,3.5
Z06222594,2.5,3.5,3.0,2.0,2.0,2.5
Z06222595,4.0,1.0,2.5,3.5,3.0,4.0
Z06222596,4.0,2.0,2.5,4.0,3.0,2.5
Z06222597,3.0,1.5,3.0,3.0,3.0,5.0
Z06222598,1.5,2.5,3.5,3.5,2.5,4.0
Z06222599,2.5,3.0,3.0,4.0,3.0,4.0
Z06222600,3.0,2.0,1.5,2.0,2.0,5.0
Z06222601,2.5,1.0,2.5,2.5,3.0,4.0
Z06222602,3.0,3.0,2.5,2.0,2.0,3.0
Z06222603,3.0,1.0,3.0,3.5,0.0,4.0
Z06231814,3.5,3.0,1.5,3.0,2.5,3.5
Z07221495,1.5,0.5,1.0,2.5,0.0,3.0
Z07221550,3.5,2.5,3.5,3.5,3.0,3.0
Z07221551,3.5,2.5,3.5,3.5,3.0,3.0
Z07221552,3.5,2.5,3.5,3.5,3.0,3.5
Z07221553,3.5,2.5,3.5,3.0,3.0,3.0
Z07221554,2.0,1.0,2.0,3.5,1.5,3.5
Z07221555,3.0,1.5,2.0,1.0,2.0,3.0
Z07221560,2.5,1.0,2.5,2.0,1.0,4.0
Z07221561,3.0,2.0,3.5,1.0,1.0,3.0
Z07221562,3.0,0.0,2.5,1.0,2.0,3.0
Z07221563,2.5,1.0,2.5,1.0,1.0,3.0
Z07221565,3.5,2.0,3.0,1.0,1.0,3.0
Z07221569,3.5,1.5,2.5,0.0,1.0,3.0
Z07221571,2.5,2.0,3.5,3.0,2.0,4.0
Z07221572,3.0,2.0,2.5,5.0,2.0,3.5
Z07221573,3.5,3.5,3.5,4.0,3.0,4.0
Z07221574,2.5,1.5,3.0,3.0,2.5,4.0
Z07221575,2.5,2.5,3.5,4.0,3.0,3.5
Z07221576,2.5,2.0,3.5,4.0,2.5,4.0
Z07221577,2.5,2.5,3.5,3.5,2.5,4.0
Z07230377,2.5,1.5,3.0,3.5,2.5,4.0
Z07231630,3.0,2.0,2.5,3.0,3.0,3.0
Z07231683,3.0,1.0,3.5,2.5,1.5,3.5
Z07231687,2.5,1.0,3.5,3.0,1.5,3.5
Z08220040,2.5,2.5,2.5,1.0,2.0,3.0
Z08220041,3.0,2.0,2.5,1.0,2.0,3.0
Z08220043,2.0,1.0,2.0,3.5,1.5,3.5
Z08220045,3.0,2.0,3.0,2.5,2.0,2.0
Z08220046,2.0,1.0,0.5,0.0,1.0,3.0
Z08220048,3.5,2.5,3.5,3.5,3.0,3.5
Z08220049,3.0,0.0,3.0,2.5,2.0,3.0
Z08220050,2.0,1.0,2.0,2.0,3.0,2.0
Z08220051,3.0,1.0,1.5,1.0,3.0,4.0
Z08220057,3.0,2.0,2.5,3.0,2.0,2.0
Z08220058,2.5,1.5,3.0,3.5,2.5,4.0
Z08220060,2.5,2.5,3.5,4.0,3.0,4.0
Z08220061,3.0,1.5,1.0,5.0,3.0,2.5
Z08220062,3.5,2.0,3.5,3.0,3.0,4.0
Z08220063,3.0,2.0,4.0,4.0,3.0,3.0
Z08220066,3.0,2.0,3.0,3.0,3.0,4.0
Z08220068,3.0,2.5,2.0,5.0,5.0,3.5
Z08221170,3.0,2.0,2.5,3.0,1.0,3.0
Z08231091,2.5,1.0,1.5,1.0,3.0,3.0
Z08231769,1.0,2.0,2.0,2.0,1.0,2.0
Z08231868,2.5,0.0,2.5,2.5,2.0,3.0
Z08231961,2.0,1.0,1.5,3.0,3.0,4.0
Z09220030,2.0,1.0,2.0,2.5,2.0,3.0
Z09220034,3.0,1.0,1.0,1.0,2.0,4.0
Z09220035,3.5,2.0,2.5,3.0,2.5,2.0
Z09220036,2.5,2.0,2.5,1.0,2.0,5.0
Z09220309,2.0,2.0,2.0,3.5,2.5,2.5
Z09220447,3.0,1.0,2.0,1.0,2.0,4.0
Z09221156,2.5,0.0,3.5,3.5,2.5,3.5
Z09230092,2.5,1.0,2.5,2.5,2.0,4.0
Z09230093,2.5,1.0,2.5,2.5,1.0,4.0
Z09230157,1.5,2.0,3.0,2.0,1.5,2.5
Z09231697,3.0,2.0,3.0,3.0,2.5,3.0
Z09231710,2.5,1.0,2.5,2.5,2.5,4.0
Z09231712,2.5,1.5,2.5,3.0,2.0,3.0
Z09231713,2.5,1.0,2.5,2.5,2.5,4.0
Z09231714,2.5,1.5,2.5,3.0,2.0,3.0
Z10221033,3.0,2.5,2.0,1.0,2.0,3.0
Z10221108,3.0,2.0,3.0,2.5,2.5,3.0
Z10221111,2.5,3.5,3.0,3.5,3.0,3.0
Z10221116,3.5,2.0,2.5,1.0,2.0,3.0
Z10221120,3.5,2.5,3.5,3.5,3.0,3.5
Z10221121,3.0,2.0,1.5,2.5,2.0,3.0
Z10221123,3.0,2.5,3.5,3.0,3.0,3.0
Z10221228,3.0,3.0,3.0,4.0,3.0,4.0
Z10221230,3.0,2.0,2.5,4.0,2.5,4.0
Z10222491,3.0,2.5,3.5,3.5,3.0,3.0
Z10222503,3.5,2.5,4.0,2.0,3.0,3.0
Z10230380,3.0,2.0,3.0,3.0,3.0,3.0
Z10231160,2.0,1.0,1.5,3.0,3.0,4.0
Z10231161,2.5,1.5,2.5,2.5,2.5,3.0
Z11221396,3.0,1.5,1.0,1.0,3.0,3.5
Z11221398,3.0,3.0,3.5,3.0,3.0,3.0
Z11221399,2.5,1.0,2.5,2.5,2.5,4.0
Z11221406,3.5,2.0,3.0,2.0,4.0,3.0
Z11221407,4.0,2.5,3.5,3.0,3.0,4.5
Z11221409,2.5,1.5,3.0,3.0,2.5,4.0
Z11221411,2.5,3.0,3.0,1.0,2.0,3.0
Z11221413,3.5,2.5,3.5,3.5,3.0,3.5
Z11222098,3.5,2.0,2.0,3.0,2.5,3.5
Z11222661,3.0,0.0,3.0,1.0,3.0,2.0
Z11230128,1.5,3.0,3.5,4.0,3.0,2.5
Z11230351,2.5,1.0,3.5,3.0,1.5,3.5
Z11232011,2.5,1.5,2.0,3.5,2.0,2.5
Z11232012,2.0,0.5,1.5,2.0,2.0,3.0
Z11232706,2.5,1.0,2.5,1.0,3.0,4.0
Z11232707,2.5,1.0,2.5,2.5,2.0,1.0
Z11232708,2.5,0.0,2.5,1.0,2.0,4.0
Z11232782,2.5,1.0,2.5,2.5,4.0,3.0
Z11232783,2.5,1.0,2.5,2.0,2.5,4.0
Z11232784,3.0,1.5,1.5,2.0,2.0,3.5
Z11232789,3.0,1.5,1.5,1.0,2.0,3.0
Z11232793,3.0,2.5,3.5,3.0,4.0,3.0
Z11232795,3.0,2.5,3.5,2.0,3.0,2.0
Z12222038,3.0,2.0,2.5,3.5,2.0,3.0
Z12222039,2.5,1.0,2.5,2.5,2.0,2.0
Z12222045,3.5,2.0,3.0,2.0,2.0,3.0
Z12222046,2.5,1.0,3.0,2.5,2.0,3.0
Z12222047,2.5,1.0,2.5,2.5,2.0,4.0
Z12222048,2.5,1.0,2.5,2.5,2.0,3.0
Z12230376,2.5,1.0,3.0,3.0,2.5,3.0
Z12230412,3.5,0.5,1.5,1.5,2.5,3.5
Z12230413,2.5,1.0,2.5,2.5,2.5,4.0
Z12230414,4.0,3.0,1.5,2.5,2.0,3.5
Z12231474,2.5,1.5,2.0,3.0,2.0,3.0
Z12231612,2.5,0.5,2.0,2.5,4.0,5.0
Z12231787,1.5,1.0,1.5,2.5,2.5,3.5
Z12231788,3.0,2.5,1.5,2.5,2.0,3.5
Z12232285,2.5,1.0,2.5,2.5,3.0,1.0
Z12232287,2.5,1.0,2.5,2.5,3.0,1.0
Z12232288,2.5,1.0,2.5,2.5,3.0,1.0
Z12232289,2.5,1.0,2.5,2.5,3.0,1.0
