,132,135,154,155,160,179
Z05223290,7.0,5.0,7.0,6.0,7.0,6.0
Z05223291,6.5,6.0,7.0,6.5,7.0,5.0
Z05223292,5.5,5.5,7.0,6.0,5.0,5.5
Z05223293,7.0,5.5,6.5,6.0,7.0,5.0
Z05223294,5.5,5.5,7.5,6.0,6.0,4.0
Z05223295,6.0,6.0,6.0,6.0,6.0,6.0
Z05223296,6.5,5.5,6.0,5.0,7.0,6.0
Z05223297,6.5,5.5,6.0,6.5,6.0,5.0
Z05223304,7.0,5.5,7.0,6.0,7.0,6.0
Z05223550,6.0,5.5,7.0,6.0,8.0,6.0
Z05223551,6.5,6.0,7.0,6.0,6.5,3.5
Z05223552,6.5,5.5,7.0,7.0,6.0,6.0
Z05223553,6.5,6.0,7.0,6.0,7.0,6.5
Z05223554,7.0,5.0,6.0,6.5,7.0,6.0
Z05223555,7.0,6.0,6.5,6.0,6.0,6.0
Z05223556,7.0,6.0,7.0,6.0,7.0,6.5
Z05223557,7.0,6.0,7.0,6.0,5.0,6.0
Z05223558,5.5,6.0,6.5,7.0,7.5,4.0
Z05223559,6.5,6.0,6.0,7.0,6.5,3.0
Z05223560,7.0,6.0,6.5,7.0,7.0,5.0
Z05230238,6.0,5.5,6.5,6.0,7.0,5.0
Z05231275,7.0,5.5,6.5,6.0,7.0,5.0
Z05231635,7.0,6.0,6.5,6.5,8.0,6.5
Z05232232,6.5,5.5,7.5,7.0,9.0,6.0
Z05232233,6.0,5.5,7.5,7.0,9.0,6.0
Z05232234,6.5,5.5,7.5,7.0,8.0,6.0
Z05232822,7.0,4.5,7.0,6.5,6.5,6.0
Z05232823,6.0,5.0,6.0,6.0,7.5,6.0
Z05232826,7.0,4.5,6.5,6.0,7.0,5.0
Z05232827,6.5,4.5,6.5,7.0,7.5,6.0
Z05232828,6.5,6.0,7.0,6.5,6.5,5.0
Z06220767,8.0,6.0,7.0,6.0,7.0,6.0
Z06220768,7.0,5.5,7.0,5.0,6.5,5.5
Z06220770,6.5,6.0,6.0,6.5,8.0,6.0
Z06220771,8.0,6.0,6.0,7.0,7.0,6.0
Z06220772,7.0,5.0,6.5,6.0,7.0,5.5
Z06220773,6.5,6.0,7.0,7.0,6.0,5.0
Z06220774,6.0,5.5,6.5,5.0,4.0,6.0
Z06220775,6.5,6.0,7.0,6.0,7.0,6.5
Z06220776,6.5,6.0,7.0,7.0,9.0,6.5
Z06220777,6.5,6.0,7.0,6.0,8.0,6.5
Z06220778,6.5,6.0,7.0,6.0,8.0,6.5
Z06220779,8.0,6.0,6.0,6.0,6.0,4.5
Z06220780,7.0,5.0,7.0,6.5,6.5,7.0
Z06220782,7.0,6.0,7.0,7.0,7.0,6.5
Z06220784,7.5,6.0,6.0,6.0,7.0,5.5
Z06220785,7.0,5.5,7.0,5.0,7.0,7.0
Z06220786,7.0,5.0,7.0,6.0,6.0,6.0
Z06220812,6.5,6.0,7.0,7.0,8.0,6.0
Z06220814,7.5,6.0,6.0,7.0,8.0,6.0
Z06220816,7.0,6.0,7.0,7.0,8.0,6.0
Z06221633,6.5,4.5,6.0,6.0,7.0,6.0
Z06221634,7.0,5.0,7.0,6.5,7.5,6.5
Z06221636,6.5,5.75,6.5,5.0,6.0,6.5
Z06221637,7.0,6.0,6.5,5.5,7.5,5.0
Z06221638,6.5,5.75,7.0,7.0,7.5,4.0
Z06222589,5.5,5.5,7.5,6.0,5.0,5.5
Z06222591,6.0,6.0,6.0,5.5,6.5,6.0
Z06222592,6.5,6.0,7.0,7.0,8.0,6.0
Z06222593,6.5,5.5,7.0,7.0,8.5,6.5
Z06222594,7.5,5.0,6.0,6.5,7.5,5.5
Z06222595,6.0,6.0,7.0,6.0,7.0,6.5
Z06222596,8.0,5.0,6.0,5.0,7.0,5.5
Z06222597,7.5,6.0,6.5,6.0,7.0,6.0
Z06222598,6.0,5.5,6.0,6.0,7.0,5.0
Z06222599,7.0,5.0,7.0,7.0,6.0,5.0
Z06222600,6.5,6.0,7.0,6.5,7.0,4.0
Z06222601,6.5,6.0,7.0,7.0,6.0,4.5
Z06222602,7.5,4.5,6.0,7.0,8.5,5.5
Z06222603,6.0,5.5,6.5,6.5,7.0,7.0
Z06231814,6.5,6.0,6.5,7.0,7.0,5.5
Z07221495,7.0,5.0,6.5,6.5,6.0,5.0
Z07221550,7.0,5.0,7.5,6.0,8.0,6.0
Z07221551,7.0,6.5,7.5,5.0,8.0,3.5
Z07221552,7.0,5.5,7.5,6.0,8.0,6.0
Z07221553,7.0,5.5,7.5,6.0,9.0,5.0
Z07221554,6.0,5.5,6.0,6.0,6.0,5.0
Z07221555,4.0,5.0,6.0,6.5,7.0,1.0
Z07221560,6.5,6.0,7.0,7.0,7.0,6.5
Z07221561,7.0,5.5,6.0,7.0,7.0,5.5
Z07221562,7.5,5.5,6.0,7.0,8.5,5.5
Z07221563,6.5,6.0,7.0,7.0,7.0,4.5
Z07221565,7.0,6.0,7.0,7.0,6.0,6.0
Z07221569,7.0,5.5,6.5,6.0,8.0,3.0
Z07221571,7.0,5.5,7.0,7.0,8.0,7.0
Z07221572,7.0,5.5,6.5,7.0,8.0,7.0
Z07221573,7.0,6.5,6.0,7.0,8.0,5.0
Z07221574,6.5,6.0,6.0,6.5,6.5,8.0
Z07221575,6.5,6.0,6.0,7.0,7.0,5.0
Z07221576,6.5,6.0,6.0,6.5,7.5,7.0
Z07221577,6.5,6.0,6.0,6.0,7.0,6.0
Z07230377,6.5,6.0,6.0,6.5,6.5,6.0
Z07231630,6.5,6.5,6.5,6.5,8.5,7.0
Z07231683,6.0,6.5,7.0,6.5,9.0,5.5
Z07231687,6.0,6.0,7.0,7.0,9.0,5.5
Z08220040,7.0,4.5,6.0,6.0,9.0,4.5
Z08220041,7.0,5.5,7.0,7.0,7.0,6.0
Z08220043,4.5,5.5,6.0,6.0,6.5,3.0
Z08220045,7.0,5.5,6.0,6.5,7.5,6.0
Z08220046,5.0,5.5,7.0,6.0,4.0,4.5
Z08220048,7.0,6.0,7.5,4.0,8.0,5.5
Z08220049,7.0,5.0,6.0,6.5,8.0,6.0
Z08220050,7.0,5.5,7.0,6.5,5.0,4.5
Z08220051,8.0,5.5,6.0,6.0,9.0,5.0
Z08220057,5.5,6.0,7.0,6.0,6.0,5.0
Z08220058,6.5,6.0,7.0,7.0,8.0,5.0
Z08220060,6.5,6.0,6.0,6.5,8.0,7.0
Z08220061,5.5,5.5,7.5,7.0,9.0,5.5
Z08220062,6.5,5.5,7.0,7.0,9.0,6.0
Z08220063,6.0,5.5,6.0,7.0,9.0,6.5
Z08220066,6.0,5.5,6.0,5.5,8.0,5.0
Z08220068,7.0,6.0,6.5,6.0,7.0,6.0
Z08221170,7.0,5.5,7.0,6.5,5.0,5.0
Z08231091,7.0,6.0,6.0,6.0,6.0,6.0
Z08231769,6.5,5.5,6.5,6.5,9.0,6.0
Z08231868,7.0,6.5,7.0,4.5,9.0,7.0
Z08231961,6.0,6.0,6.5,6.0,2.0,6.0
Z09220030,6.0,3.0,7.0,6.5,5.0,5.0
Z09220034,6.5,5.0,7.0,6.0,8.0,3.0
Z09220035,7.0,6.0,7.0,6.0,6.5,6.0
Z09220036,6.5,5.0,7.0,6.0,9.0,4.0
Z09220309,6.0,5.0,7.0,7.0,7.0,6.0
Z09220447,6.0,4.5,5.5,7.0,4.0,4.5
Z09221156,6.5,5.0,6.0,6.0,7.0,5.0
Z09230092,6.5,6.0,7.0,7.0,9.0,6.5
Z09230093,6.5,6.0,7.0,7.0,9.0,6.5
Z09230157,6.5,6.0,7.0,7.0,9.0,6.0
Z09231697,6.5,6.5,6.5,7.0,9.0,6.5
Z09231710,6.5,6.0,7.0,3.0,4.0,3.0
Z09231712,6.5,6.0,7.0,7.0,8.0,6.0
Z09231713,6.5,6.0,7.0,4.0,4.0,4.0
Z09231714,6.5,6.0,7.0,7.0,9.0,3.0
Z10221033,7.5,5.5,6.5,8.0,9.0,7.0
Z10221108,6.0,5.5,6.0,6.0,6.5,6.0
Z10221111,5.5,6.0,6.0,6.5,8.0,6.0
Z10221116,7.0,6.0,7.5,6.0,8.5,6.0
Z10221120,7.0,5.5,7.5,6.0,8.0,5.5
Z10221121,6.5,6.0,6.5,6.0,7.0,5.0
Z10221123,7.0,5.5,7.5,6.0,8.0,5.0
Z10221228,6.5,5.0,6.0,6.0,6.5,5.0
Z10221230,7.0,5.5,6.5,7.0,8.0,5.0
Z10222491,7.0,5.5,7.5,5.5,8.0,5.0
Z10222503,6.5,5.5,6.5,7.0,8.0,6.0
Z10230380,6.5,6.0,7.5,6.0,9.0,5.5
Z10231160,6.0,6.0,6.5,4.0,9.0,6.0
Z10231161,6.0,6.0,7.0,7.0,4.0,5.5
Z11221396,6.5,6.0,7.0,6.0,6.0,5.5
Z11221398,7.0,5.0,7.0,6.5,7.5,3.0
Z11221399,6.5,5.5,7.0,7.0,3.0,4.0
Z11221406,6.5,5.5,6.0,7.0,7.0,5.5
Z11221407,7.0,5.5,6.5,7.0,7.0,4.5
Z11221409,6.5,6.0,6.0,7.0,6.5,5.5
Z11221411,7.0,5.0,6.5,7.0,7.0,5.5
Z11221413,7.0,5.5,7.5,6.0,8.0,5.5
Z11222098,6.5,5.0,6.5,6.5,7.5,5.0
Z11222661,5.5,5.5,6.5,8.0,7.5,4.0
Z11230128,7.0,5.5,7.0,7.0,0.0,6.0
Z11230351,6.0,6.0,7.0,7.0,9.0,5.5
Z11232011,6.0,5.5,7.5,6.5,8.0,6.0
Z11232012,5.5,5.5,7.0,6.5,7.5,3.0
Z11232706,6.5,6.0,7.0,7.0,9.0,6.5
Z11232707,6.5,6.0,7.0,7.0,9.0,6.0
Z11232708,6.5,6.0,7.0,7.0,9.0,6.5
Z11232782,6.5,6.0,7.0,7.0,9.0,6.0
Z11232783,6.5,6.0,7.0,7.0,8.0,6.5
Z11232784,6.5,6.0,7.0,6.0,7.5,5.0
Z11232789,6.5,6.0,7.0,7.0,7.5,5.0
Z11232793,7.0,5.5,7.5,5.5,9.0,6.0
Z11232795,7.0,5.5,7.5,7.0,8.0,6.0
Z12222038,7.0,5.5,7.0,6.0,8.0,6.0
Z12222039,6.5,6.0,7.0,7.0,4.0,7.0
Z12222045,6.0,5.5,7.0,6.5,6.0,4.5
Z12222046,6.5,6.0,7.0,7.0,7.0,6.0
Z12222047,6.5,6.0,7.0,7.0,7.0,6.5
Z12222048,6.5,6.0,7.0,7.0,7.0,5.0
Z12230376,6.5,6.5,7.0,5.0,8.5,5.5
Z12230412,6.0,5.5,7.0,7.0,8.5,3.0
Z12230413,6.5,6.0,7.0,4.0,8.0,3.0
Z12230414,6.0,5.5,6.5,7.0,7.0,5.0
Z12231474,6.0,6.0,6.5,7.0,7.0,7.0
Z12231612,6.5,6.0,7.0,6.5,8.0,6.0
Z12231787,5.5,5.5,6.5,7.0,7.0,6.0
Z12231788,5.5,6.0,6.5,7.0,6.5,5.0
Z12232285,6.5,6.0,7.0,7.0,8.0,6.0
Z12232287,6.5,6.0,7.0,7.0,7.0,6.0
Z12232288,6.5,6.0,7.0,7.0,8.0,7.0
Z12232289,6.5,6.0,7.0,7.0,8.0,7.0
