,132,135,154,155,160,179
Z05223291,5.0,6.0,5.0,5.5,6.0,5.0
Z05223292,6.0,6.5,5.0,6.0,7.0,5.5
Z05223293,5.0,5.5,5.0,6.0,6.0,5.0
Z05223294,6.0,6.5,5.0,6.0,7.0,4.0
Z05223295,5.5,6.0,5.5,5.0,7.0,4.5
Z05223296,5.0,6.0,5.0,5.0,7.0,4.5
Z05223297,5.5,6.0,5.5,6.0,7.0,5.0
Z05223304,5.0,5.5,5.0,6.0,6.0,4.5
Z05223550,4.0,5.5,4.0,5.0,5.5,4.5
Z05223551,4.0,5.0,5.0,5.0,7.0,4.5
Z05223552,6.0,6.5,5.0,6.0,7.0,4.5
Z05223553,4.0,5.5,5.0,4.0,5.0,4.5
Z05223554,5.0,6.5,5.5,5.5,6.0,4.5
Z05223555,6.0,6.0,5.0,5.5,4.5,4.5
Z05223556,6.0,5.0,5.0,5.0,7.0,4.5
Z05223557,5.5,6.0,5.0,5.0,7.0,4.5
Z05223558,6.0,6.5,6.0,5.0,6.5,5.0
Z05223559,5.5,6.0,5.5,5.0,6.5,6.0
Z05223560,5.0,6.0,5.5,5.0,6.5,5.0
Z05230238,5.0,6.5,5.0,5.5,6.0,5.0
Z05231275,6.0,6.5,5.0,5.5,6.0,5.0
Z05231635,6.0,4.5,4.0,1.5,3.0,1.5
Z05232232,4.5,5.5,5.0,4.0,5.0,4.0
Z05232233,3.5,5.5,4.0,4.0,5.0,4.0
Z05232234,4.5,5.5,4.0,3.5,4.5,4.0
Z05232822,5.0,7.0,5.0,4.5,6.0,4.5
Z05232823,6.0,6.5,5.5,5.5,6.0,4.0
Z05232826,5.0,6.5,5.0,5.5,6.0,5.0
Z05232827,3.5,7.0,4.0,4.5,6.0,4.0
Z05232828,5.0,5.5,5.5,5.5,6.0,5.0
Z06220767,5.0,6.0,4.0,5.0,6.5,3.0
Z06220768,5.0,6.5,4.0,2.0,6.0,3.0
Z06220770,5.0,6.5,5.0,6.0,7.0,5.0
Z06220771,5.0,6.0,5.5,4.0,4.0,4.5
Z06220772,5.0,6.5,5.5,4.0,4.0,4.5
Z06220773,4.0,5.0,5.0,4.0,7.0,4.0
Z06220774,4.5,5.0,4.5,6.0,7.0,4.0
Z06220775,4.0,5.0,5.0,5.0,6.0,4.5
Z06220776,4.0,5.0,5.0,5.0,5.0,4.5
Z06220777,4.0,5.0,5.0,6.0,6.0,4.5
Z06220778,4.0,5.0,5.0,5.0,6.0,4.5
Z06220779,5.0,6.0,5.5,6.0,7.0,5.5
Z06220780,5.0,6.5,5.0,4.5,6.0,5.0
Z06220782,6.0,5.0,5.0,4.0,7.0,4.5
Z06220784,5.5,6.0,5.0,6.0,7.0,4.5
Z06220785,5.0,6.5,5.0,5.0,7.0,4.5
Z06220786,5.5,4.5,5.0,4.5,4.0,4.5
Z06220812,4.0,5.5,5.0,4.0,1.5,4.5
Z06220814,5.0,6.0,5.5,6.0,6.0,4.5
Z06220816,5.0,6.0,5.0,5.0,6.0,4.5
Z06221633,5.5,7.0,5.5,5.5,6.5,4.5
Z06221634,5.0,7.0,5.0,5.5,5.0,4.0
Z06221636,4.5,5.5,4.5,4.0,6.0,4.5
Z06221637,5.5,6.0,5.0,6.5,6.0,5.0
Z06221638,3.5,7.5,4.0,4.5,6.0,7.0
Z06222589,6.0,6.5,5.0,6.0,5.0,5.0
Z06222591,6.0,6.5,5.5,5.5,5.0,4.5
Z06222592,4.0,5.0,5.0,4.0,1.5,4.0
Z06222593,3.5,6.5,4.0,4.5,5.5,3.5
Z06222594,4.5,7.0,5.5,5.5,5.5,5.0
Z06222595,6.0,5.0,5.0,4.5,6.0,4.5
Z06222596,5.5,6.5,5.5,6.0,6.0,4.5
Z06222597,5.5,6.0,5.0,5.0,6.5,4.0
Z06222598,6.0,6.5,5.5,5.0,6.0,5.0
Z06222599,5.0,6.5,5.0,5.0,7.0,4.0
Z06222600,5.0,6.5,5.0,5.0,6.5,4.0
Z06222601,4.0,5.0,5.0,4.0,7.0,4.25
Z06222602,5.0,6.5,6.0,4.5,4.5,4.0
Z06222603,4.5,5.5,6.0,5.0,7.0,5.0
Z06231814,5.0,5.5,5.0,3.5,5.5,4.75
Z07221495,5.5,6.5,5.5,5.5,7.0,4.5
Z07221550,5.5,4.5,5.0,3.0,4.0,3.0
Z07221551,5.5,3.5,5.0,3.0,5.0,3.0
Z07221552,5.5,4.0,5.0,2.0,5.0,3.0
Z07221553,5.5,4.0,5.0,3.0,4.0,4.0
Z07221554,5.0,5.5,5.5,5.0,7.0,4.0
Z07221555,5.5,6.5,5.5,5.5,6.0,4.0
Z07221560,4.0,5.0,5.0,5.0,7.0,4.5
Z07221561,4.5,6.0,6.0,5.0,5.0,4.0
Z07221562,5.0,5.5,6.0,5.0,4.5,4.0
Z07221563,4.0,5.0,5.0,5.0,7.0,4.5
Z07221565,5.5,6.0,5.0,5.0,0.0,4.5
Z07221569,5.5,6.5,5.0,5.0,6.0,5.0
Z07221571,5.5,6.0,5.0,5.0,7.0,4.0
Z07221572,5.5,6.5,5.0,5.0,4.0,7.5
Z07221573,6.0,6.0,6.0,5.0,6.0,4.0
Z07221574,5.5,6.0,5.5,5.5,6.5,4.0
Z07221575,6.0,6.0,5.5,5.0,7.0,5.0
Z07221576,6.0,6.0,5.5,5.0,6.0,4.0
Z07221577,6.0,6.0,5.5,5.0,6.0,4.0
Z07230377,5.5,6.0,5.0,5.5,6.5,0.0
Z07231630,4.0,4.5,4.0,1.5,3.0,0.0
Z07231683,3.0,4.5,3.0,2.5,0.0,3.5
Z07231687,5.0,5.5,5.0,4.0,0.0,4.0
Z08220040,4.5,6.5,5.5,5.0,5.0,6.0
Z08220041,5.5,6.0,5.0,4.0,7.0,4.5
Z08220043,5.0,6.0,5.5,5.0,6.5,4.0
Z08220045,3.0,6.0,5.5,6.0,5.5,3.0
Z08220046,4.0,5.5,4.0,5.0,7.0,4.0
Z08220048,5.5,1.0,5.0,3.0,5.0,3.5
Z08220049,4.5,5.25,5.5,4.5,4.5,3.5
Z08220050,5.0,5.5,4.0,4.0,6.0,5.0
Z08220051,5.0,6.0,5.5,5.0,5.0,5.5
Z08220057,6.0,6.5,5.5,6.0,7.0,5.0
Z08220058,5.0,5.0,5.0,4.5,1.5,4.5
Z08220060,6.0,6.0,5.5,5.0,7.0,4.0
Z08220061,6.0,6.5,5.0,5.0,6.0,5.0
Z08220062,6.0,6.5,5.0,5.0,6.0,4.5
Z08220063,5.5,6.5,5.5,5.0,6.0,5.0
Z08220066,6.0,6.5,5.5,5.5,7.0,5.0
Z08220068,5.0,6.0,5.5,6.0,8.0,5.5
Z08221170,5.5,6.5,5.5,5.5,7.0,5.0
Z08231091,5.5,6.0,5.5,4.0,6.0,3.5
Z08231769,5.0,5.5,5.5,3.0,5.0,4.0
Z08231868,4.0,5.0,5.0,4.0,5.0,4.0
Z08231961,3.0,4.0,4.0,4.5,4.0,3.0
Z09220030,5.0,7.0,4.0,4.5,7.0,5.0
Z09220034,5.0,6.5,5.0,5.0,5.0,6.0
Z09220035,6.0,6.5,5.0,5.5,6.0,4.0
Z09220036,4.0,6.0,5.0,5.0,5.0,5.5
Z09220309,3.5,4.0,4.0,3.5,5.0,4.0
Z09220447,6.5,6.5,5.5,4.0,7.0,5.0
Z09221156,6.0,4.0,5.5,5.0,6.0,5.0
Z09230092,4.0,5.0,5.0,4.0,5.0,4.5
Z09230093,4.0,5.0,5.0,4.0,7.0,4.5
Z09230157,5.0,5.5,5.0,0.0,0.0,4.0
Z09231697,4.0,4.5,4.0,0.0,0.0,1.5
Z09231710,4.0,5.0,5.0,4.0,5.0,4.0
Z09231712,4.5,5.5,5.0,3.0,6.0,4.0
Z09231713,4.0,5.0,5.0,3.0,5.0,4.0
Z09231714,4.5,5.5,5.0,3.0,5.0,4.0
Z10221033,5.0,6.5,5.0,4.0,5.0,4.0
Z10221108,5.5,6.0,5.0,5.0,6.5,4.5
Z10221111,5.5,6.5,5.5,6.0,6.0,4.0
Z10221116,5.0,6.0,5.0,6.0,5.5,5.5
Z10221120,5.5,4.0,5.0,3.0,5.0,3.5
Z10221121,5.0,6.0,5.0,5.0,6.0,5.0
Z10221123,5.5,4.0,5.0,3.0,5.0,3.0
Z10221228,5.0,6.5,5.0,5.0,6.5,4.5
Z10221230,5.5,6.5,5.0,5.0,6.0,4.5
Z10222491,5.0,4.0,5.0,3.0,5.0,3.0
Z10222503,3.5,5.0,4.0,6.0,5.5,3.5
Z10230380,5.0,5.5,5.0,0.0,0.0,2.5
Z10231160,3.0,4.0,2.0,4.0,5.0,3.0
Z10231161,5.0,5.5,5.0,4.0,5.0,4.0
Z11221396,5.0,6.0,5.0,7.0,8.0,5.0
Z11221398,5.0,4.5,5.0,4.5,5.5,2.0
Z11221399,4.0,4.5,5.0,4.0,4.0,3.0
Z11221406,5.5,6.0,5.5,6.0,7.0,4.5
Z11221407,5.0,5.5,5.0,6.0,6.5,5.0
Z11221409,5.5,6.0,5.5,6.0,6.5,4.0
Z11221411,5.0,6.5,5.5,5.0,6.0,5.0
Z11221413,5.5,4.0,5.0,3.0,5.0,3.5
Z11222098,5.5,5.5,5.0,4.5,6.0,4.5
Z11222661,6.0,6.5,6.0,5.0,6.0,5.0
Z11230128,5.0,6.0,5.0,4.0,0.0,4.5
Z11230351,5.0,5.5,5.0,4.0,5.0,4.0
Z11232011,2.5,4.5,1.0,2.5,3.0,4.5
Z11232012,5.0,5.5,5.0,4.5,6.0,4.0
Z11232706,4.0,5.0,5.0,4.0,6.0,4.5
Z11232707,4.0,5.0,5.0,4.0,6.0,2.0
Z11232708,4.0,5.0,5.0,3.0,6.0,4.5
Z11232782,4.0,5.0,5.0,4.0,5.0,4.0
Z11232783,4.0,5.0,5.0,5.0,1.5,4.5
Z11232784,5.0,6.0,5.0,5.0,6.0,4.5
Z11232789,5.0,6.0,5.0,5.0,6.0,4.0
Z11232793,5.5,4.0,5.0,3.5,5.0,4.0
Z11232795,5.5,4.0,5.0,5.0,5.0,4.0
Z12222038,5.5,6.0,5.0,5.5,6.0,4.5
Z12222039,4.0,5.0,5.0,4.0,7.0,4.0
Z12222045,4.0,5.5,4.0,3.5,7.0,5.0
Z12222046,5.0,5.5,5.0,4.0,6.0,5.0
Z12222047,4.0,5.0,5.0,4.0,6.0,4.5
Z12222048,4.0,5.0,5.0,4.0,7.0,4.0
Z12230376,3.5,4.5,4.0,0.0,4.0,1.5
Z12230412,2.5,5.5,4.0,2.5,4.0,0.0
Z12230413,4.0,5.0,5.0,3.0,1.5,4.0
Z12230414,5.0,4.5,4.0,0.0,5.5,4.0
Z12231474,5.0,5.0,5.0,4.5,6.0,4.0
Z12231612,3.0,5.5,4.0,4.0,5.0,5.0
Z12231787,3.5,5.5,3.0,3.0,4.0,4.0
Z12231788,4.5,5.0,4.0,3.0,6.0,4.0
Z12232285,4.0,5.0,5.0,4.0,4.0,4.0
Z12232287,4.0,5.0,5.0,4.0,6.0,4.5
Z12232288,4.0,5.0,5.0,4.0,4.0,4.0
Z12232289,4.0,5.0,5.0,4.0,5.0,4.0
