,132,135,154,155,160,179
Z05222156,4.5,5.0,6.0,4.0,2.0,2.0
Z05223289,5.0,5.0,4.0,4.0,3.0,4.0
Z05223290,3.5,4.5,2.5,4.0,3.0,3.0
Z05223291,3.5,5.5,3.5,5.0,3.0,2.0
Z05223292,4.5,6.0,4.0,4.0,2.0,2.5
Z05223293,3.5,5.5,2.5,5.0,3.0,2.5
Z05223294,4.5,6.0,4.0,4.5,1.0,2.0
Z05223295,4.5,4.5,4.5,5.0,2.0,1.5
Z05223296,3.5,5.0,4.0,5.0,2.0,2.0
Z05223297,4.5,5.5,3.0,5.0,2.0,2.5
Z05223304,3.5,5.5,3.5,6.0,3.0,4.0
Z05223550,5.5,6.0,5.0,5.0,5.0,3.5
Z05223551,5.0,6.0,4.0,5.0,5.5,2.5
Z05223552,3.5,5.5,4.0,5.0,3.0,3.0
Z05223553,5.0,5.0,4.0,4.0,3.0,4.0
Z05223554,4.0,5.0,3.5,5.0,2.5,2.0
Z05223555,3.0,6.0,3.5,4.5,2.5,2.0
Z05223556,3.0,6.0,4.0,4.0,1.0,4.0
Z05223557,3.5,5.5,4.0,5.0,3.0,2.0
Z05223558,3.5,5.5,2.5,5.0,2.0,1.0
Z05223559,4.5,6.0,4.0,3.0,1.5,1.0
Z05223560,4.5,6.0,4.5,3.0,2.5,1.0
Z05230238,3.0,6.0,2.5,4.0,2.5,1.5
Z05231275,5.0,6.0,2.5,4.0,2.5,1.5
Z05231635,6.0,5.0,4.5,5.5,3.5,3.0
Z05232232,5.5,7.0,5.0,6.0,5.0,4.0
Z05232233,6.0,7.0,5.0,6.0,5.5,6.0
Z05232234,5.5,7.0,4.0,6.0,4.5,5.0
Z05232822,4.0,5.0,3.0,4.0,2.0,3.0
Z05232823,4.0,5.0,4.0,4.5,3.0,2.0
Z05232826,4.5,6.0,2.5,4.0,2.5,1.5
Z05232827,4.0,5.0,3.5,4.0,2.5,2.5
Z05232828,4.0,5.5,4.5,4.0,3.0,3.5
Z06220767,5.0,6.0,2.0,4.0,4.0,4.0
Z06220768,4.0,5.5,3.0,5.0,2.0,4.0
Z06220770,4.5,6.0,4.5,4.0,5.0,1.5
Z06220771,5.0,6.0,5.5,5.0,3.0,4.0
Z06220772,4.5,5.0,3.5,5.0,3.0,3.0
Z06220773,5.0,6.0,4.0,5.5,5.0,4.0
Z06220774,4.5,5.5,4.0,6.0,5.0,3.0
Z06220775,5.0,6.0,4.0,6.0,2.0,4.0
Z06220776,5.0,6.0,4.0,6.0,4.0,4.0
Z06220777,5.0,6.0,4.0,6.0,4.0,4.0
Z06220778,5.0,6.0,4.0,6.0,4.0,4.0
Z06220779,5.0,6.0,5.5,6.0,5.0,4.0
Z06220780,4.0,5.0,3.0,5.0,2.5,4.0
Z06220782,3.0,6.0,4.0,5.5,2.0,4.0
Z06220784,5.0,6.0,5.0,3.0,3.0,3.0
Z06220785,2.0,6.0,4.0,4.0,1.0,2.0
Z06220786,3.5,5.0,2.5,4.0,3.5,2.5
Z06220812,5.0,6.0,4.0,5.5,3.0,1.5
Z06220814,5.0,6.0,5.5,6.0,4.0,3.5
Z06220816,4.0,5.5,3.0,6.0,4.0,2.5
Z06221633,4.0,6.0,3.0,4.0,3.0,3.0
Z06221634,4.0,6.0,5.0,4.5,4.5,2.0
Z06221636,4.5,6.25,4.0,6.0,5.0,1.5
Z06221637,5.0,6.0,3.5,5.0,2.5,4.0
Z06221638,4.0,3.25,3.5,4.0,2.5,3.0
Z06222589,4.5,6.0,4.0,5.0,3.0,3.0
Z06222591,4.5,6.5,3.5,5.0,3.0,2.5
Z06222592,5.0,6.0,4.0,5.5,3.0,1.5
Z06222593,4.0,5.0,3.5,4.5,3.5,2.5
Z06222594,4.5,5.0,2.5,5.0,4.0,3.0
Z06222595,3.0,6.0,4.0,4.0,1.75,4.0
Z06222596,2.5,5.0,3.5,4.0,1.0,3.5
Z06222597,5.0,6.0,3.5,4.0,3.5,1.0
Z06222598,4.5,4.0,4.0,4.5,3.0,1.5
Z06222599,4.0,5.0,3.0,4.0,0.0,1.0
Z06222600,4.0,5.0,3.5,5.0,3.0,1.5
Z06222601,5.0,6.0,4.0,5.5,1.0,1.25
Z06222602,5.0,5.0,3.5,5.0,4.5,4.0
Z06222603,5.0,3.0,3.5,5.5,6.0,5.0
Z06231814,5.0,6.0,4.5,5.5,4.0,3.5
Z07221495,5.0,5.0,4.5,5.5,6.0,3.5
Z07221550,2.5,3.5,1.5,5.0,4.0,4.5
Z07221551,2.5,3.5,1.5,5.0,2.5,2.5
Z07221552,2.5,3.5,1.5,6.0,2.5,4.0
Z07221553,3.0,3.5,1.5,5.0,4.0,2.5
Z07221554,5.5,6.0,6.0,6.0,5.0,5.0
Z07221555,5.5,6.0,5.5,5.5,4.5,2.0
Z07221560,5.0,6.0,4.0,5.0,4.0,4.0
Z07221561,4.0,5.0,3.0,5.0,4.0,4.0
Z07221562,5.0,6.5,3.5,5.0,4.5,4.0
Z07221563,5.0,6.0,4.0,5.0,3.0,3.5
Z07221565,3.5,5.5,4.0,5.0,3.0,2.0
Z07221569,3.5,6.0,3.0,5.0,5.0,1.0
Z07221571,5.0,5.0,3.5,4.0,1.0,2.0
Z07221572,4.0,6.0,4.0,2.0,1.0,1.5
Z07221573,4.0,3.5,3.5,4.0,2.0,2.0
Z07221574,4.5,6.0,4.0,4.0,1.5,2.0
Z07221575,4.5,4.5,4.0,3.0,2.0,2.0
Z07221576,5.0,5.5,2.5,4.5,2.0,2.0
Z07221577,4.5,4.5,4.0,4.5,3.0,2.0
Z07230377,4.5,6.0,4.0,4.0,1.5,5.0
Z07231630,5.0,5.5,4.5,6.0,3.0,4.0
Z07231683,5.5,7.0,6.0,6.0,7.0,4.5
Z07231687,5.0,6.5,5.0,6.0,7.0,4.0
Z08220040,4.5,5.0,3.5,5.0,4.0,4.0
Z08220041,4.0,5.5,2.5,5.0,4.5,2.5
Z08220043,5.0,6.0,6.0,6.0,5.0,2.0
Z08220045,5.0,5.5,2.5,4.0,4.0,5.0
Z08220046,5.0,6.0,5.0,6.0,2.0,3.0
Z08220048,2.5,0.0,1.5,2.0,2.5,3.0
Z08220049,4.0,3.25,2.5,4.0,3.5,3.0
Z08220050,5.0,6.0,6.0,6.0,4.0,5.0
Z08220051,5.0,6.0,5.5,5.0,5.0,5.0
Z08220057,4.0,6.0,4.0,4.5,5.5,5.0
Z08220058,4.5,6.0,3.5,5.5,3.0,5.0
Z08220060,5.0,5.0,2.5,4.5,4.5,2.0
Z08220061,4.5,6.0,4.0,3.0,2.0,3.0
Z08220062,3.5,5.5,4.0,4.0,2.0,3.0
Z08220063,4.0,6.0,3.0,4.0,2.0,1.5
Z08220066,4.0,4.5,3.0,4.0,3.0,2.5
Z08220068,4.5,6.0,4.5,3.0,2.0,2.0
Z08221170,4.0,6.0,3.0,4.5,2.0,2.0
Z08231091,4.5,5.5,2.5,5.0,2.5,3.0
Z08231769,5.5,5.0,4.0,5.0,6.0,3.5
Z08231868,5.5,6.5,6.0,6.5,7.0,3.0
Z08231961,5.0,6.0,5.5,6.0,6.0,3.5
Z09220030,5.5,5.5,6.0,6.0,5.0,4.5
Z09220034,3.5,6.0,3.5,5.0,4.0,2.0
Z09220035,3.5,5.5,2.5,5.0,3.0,4.0
Z09220036,5.0,6.0,4.0,5.0,5.0,2.0
Z09220309,5.5,5.5,4.0,5.0,5.0,6.0
Z09220447,4.0,4.5,3.5,5.0,3.0,2.0
Z09221156,4.5,5.0,4.0,4.5,3.0,2.0
Z09230092,5.0,6.0,4.0,5.5,3.0,4.0
Z09230093,5.0,6.0,4.0,5.5,3.0,4.0
Z09230157,5.5,5.0,2.5,7.0,7.0,3.0
Z09231697,5.0,5.5,4.5,7.0,6.0,3.5
Z09231710,5.0,6.0,4.0,6.0,6.0,4.0
Z09231712,5.5,6.5,5.0,7.0,7.0,3.0
Z09231713,5.0,6.0,4.0,7.0,7.0,4.0
Z09231714,5.5,6.5,5.0,7.0,7.0,4.0
Z10221033,4.0,5.0,2.0,6.0,5.0,4.5
Z10221108,4.0,5.0,3.0,7.0,2.0,2.5
Z10221111,4.5,5.0,3.0,4.5,1.0,4.0
Z10221116,4.0,6.5,4.0,6.0,4.0,1.5
Z10221120,2.5,3.5,1.5,5.0,2.5,3.0
Z10221121,3.5,6.0,3.5,4.5,4.0,5.0
Z10221123,3.0,3.5,1.5,5.0,2.5,3.0
Z10221228,4.0,5.5,2.0,4.0,2.5,1.0
Z10221230,4.0,6.0,4.0,3.0,3.5,1.5
Z10222491,6.0,3.5,1.5,4.5,2.5,3.0
Z10222503,4.5,5.5,3.0,4.0,2.5,2.5
Z10230380,5.0,5.5,4.0,7.0,6.0,4.0
Z10231160,5.5,6.0,4.5,6.0,5.0,3.5
Z10231161,5.0,6.5,5.5,6.0,7.0,4.0
Z11221396,3.5,5.5,3.5,5.0,3.0,2.5
Z11221398,4.0,4.5,2.5,4.0,2.5,3.0
Z11221399,5.0,4.5,4.0,5.5,1.0,2.0
Z11221406,4.5,5.5,3.0,4.0,2.0,2.5
Z11221407,3.5,5.5,1.0,4.0,2.0,2.5
Z11221409,4.5,6.0,4.0,3.0,1.5,2.5
Z11221411,4.5,5.0,3.5,6.0,3.0,3.0
Z11221413,2.5,3.5,1.5,5.0,2.5,3.0
Z11222098,4.0,6.0,3.0,5.0,4.0,5.0
Z11222661,3.5,6.0,2.5,5.0,2.0,5.0
Z11230128,5.0,4.5,2.0,5.0,6.0,2.5
Z11230351,5.0,6.5,5.0,6.0,6.0,4.0
Z11232011,6.0,6.0,7.0,6.0,5.5,5.0
Z11232012,5.5,6.0,5.5,6.0,4.5,2.0
Z11232706,5.0,6.0,4.0,5.0,4.0,4.0
Z11232707,5.0,6.0,4.0,5.5,5.0,4.0
Z11232708,5.0,6.0,4.0,5.0,4.0,4.0
Z11232782,5.0,6.0,4.0,5.5,2.0,3.0
Z11232783,5.0,6.0,4.0,4.0,3.0,4.0
Z11232784,3.5,5.5,3.5,4.0,3.0,2.5
Z11232789,4.0,5.5,3.5,4.0,3.0,2.5
Z11232793,3.0,3.5,1.5,4.0,2.0,2.5
Z11232795,3.0,3.5,1.5,4.0,2.5,2.0
Z12222038,4.0,5.5,2.5,5.0,4.0,2.5
Z12222039,5.0,6.0,4.0,5.5,3.0,7.0
Z12222045,6.0,6.0,6.0,6.0,3.0,5.0
Z12222046,5.5,6.5,5.5,6.0,4.0,6.5
Z12222047,5.0,6.0,4.0,5.5,3.0,4.0
Z12222048,5.0,6.0,4.0,5.5,3.0,4.5
Z12230376,5.5,5.5,5.0,6.0,4.0,4.0
Z12230412,5.5,6.5,6.0,5.5,5.5,2.0
Z12230413,5.0,6.0,4.0,6.0,3.0,3.0
Z12230414,5.0,6.0,5.0,7.0,4.0,3.5
Z12231474,5.0,6.0,5.0,5.0,4.0,2.5
Z12231612,5.0,6.0,4.5,5.0,4.0,3.0
Z12231787,5.0,6.5,5.5,7.0,5.5,4.0
Z12231788,5.5,6.5,6.0,7.0,4.0,4.0
Z12232285,5.0,6.0,4.0,5.5,4.0,5.0
Z12232287,5.0,6.0,4.0,5.5,4.0,4.0
Z12232288,5.0,6.0,4.0,5.5,4.0,4.0
Z12232289,5.0,6.0,4.0,5.5,4.0,4.0
